fips_code,years,y_true,lr_preds,ffill_preds,yr_mean_preds,county_mean_preds,euc_preds,hav_preds,euc_exp_smooth_preds,hav_exp_smooth_preds,k_Nearest_One_pred,k5_Nearest_Mean_pred,k5_Weighted_pred,kRad_Mean_pred
19101,2014,200.9,150.52595039262133,145.5,119.3913043478261,165.62578616352187,175.21402732125705,175.64201407595945,185.83360348620414,186.2945677065628,192.2,193.7,193.70371737158663,188.60888888888888
19103,1982,125.1,110.00033561069131,133.9,131.58913043478265,106.70973451327433,113.68259375071104,113.85220931951828,122.00381564644634,122.07692273204167,130.5,129.7,129.6989854110629,125.28541666666665
19105,2013,179.3,176.12514880952358,127.3,135.97391304347826,156.51662436548227,160.93037011357094,161.29976224475067,168.21584226187983,168.64213702692172,169.7,180.44,180.2138553161074,172.19199999999998
19107,1978,113.6,101.2252821944412,68.3,128.05217391304348,94.24247787610607,101.33827594195813,101.60097040409923,106.36901148537576,106.61974492274385,112.7,106.96,106.95404195605553,109.63617021276595
19109,1984,117.4,127.14825241560311,98.4,144.7108695652174,102.13325000000007,104.8371688532487,105.0694887248637,109.57169746545495,109.21713580606061,100.1,108.22,108.04630247334572,114.86792452830187
19111,1989,46.6,116.72196969696961,38.5,123.3326086956522,109.70189633375468,108.47205558473914,108.68007907780236,96.74675545109037,97.01961246922903,77.0,75.02000000000001,74.97474611738966,98.44651162790697
19113,1974,89.9,96.48649882759491,94.9,135.7913043478261,69.18417085427141,73.60082303602415,73.58197915778383,82.51780378303734,82.40613554820305,98.9,92.14000000000001,92.15723982231899,88.17500000000001
19115,1983,63.5,116.04732185557168,131.5,132.45,74.9342500000001,75.58527364336976,75.55446606507695,74.19624632145754,73.75055340181424,91.1,72.58,72.28646903257084,69.00625000000001
19117,1977,42.3,83.8743664717349,92.5,106.47608695652177,84.89184713375799,82.2272231562904,82.54764524772376,64.51131143039706,65.3505543699194,53.7,40.14,39.8115531288903,61.004999999999995
19119,1997,132.3,144.31827651515232,138.6,133.00217391304346,117.3501891551072,122.31607416591308,122.60864982326585,123.6480831418656,123.5015699560452,124.0,124.0,125.03876900552703,119.84666666666668
19121,1977,36.0,95.86871345029249,96.7,124.17608695652174,84.89184713375799,82.07255825393115,82.33483400027727,66.63497095734036,66.55100622200493,27.2,46.36,45.37610364608933,61.95348837209303
19123,1986,126.6,116.73019607843071,130.9,131.64347826086959,109.79319899244337,120.51181064280289,120.67726234708219,126.84441717574558,127.23355196207896,129.8,128.48,128.5894360745738,130.16304347826087
19125,1989,113.0,117.38607954545478,82.2,124.91304347826087,109.70189633375468,109.96047910660012,110.09305293554269,106.17824851433753,106.5218022481163,112.6,105.71999999999998,104.30509483631074,104.41777777777779
19127,1975,104.1,102.40670761670754,104.3,142.1891304347826,79.47157232704407,83.29114082526287,83.85477324183087,89.86756627459032,90.43583634126699,101.6,102.08,101.82849490152988,89.67407407407407
19131,2004,175.3,160.7965480043149,156.3,136.06739130434786,150.16362484157176,160.49530189380877,160.1227653443834,169.34002899149536,168.5672242544452,177.4,169.11999999999998,169.41742014222575,172.80892857142857
19133,1992,143.1,118.38436724565736,104.0,120.53695652173917,123.0959390862944,129.13606770070507,129.58937642220226,138.24854376524377,138.40507165978383,146.1,148.42000000000002,148.25238148157905,142.202
19137,1975,70.9,90.33997542997577,55.8,126.47391304347826,79.47157232704407,77.3431792364285,78.26536072838611,72.57165880172802,73.05074434126308,70.7,67.06,66.90350890369355,71.45813953488371
19139,1998,142.5,142.53960184856032,131.0,133.21304347826091,121.65974999999997,133.03864677622306,133.29355741232405,141.77835225413614,141.64338111704262,122.7,147.8,147.59058734546772,146.31914893617022
19141,2009,198.0,178.14873294346944,195.0,141.80869565217392,156.1647727272727,169.45818872427438,169.44964695606697,183.06525681360952,182.44163855732202,193.6,193.33999999999997,193.48788215809608,184.8075471698113
19143,1992,136.0,135.8475127023512,134.6,138.22391304347823,123.0959390862944,125.90493597510539,125.80044938444003,129.81847460093766,129.561881490599,145.1,129.14000000000001,129.72700894280922,131.74313725490197
19145,1999,123.2,130.83920265780762,126.5,119.13478260869564,120.44974811083121,127.55803918827401,127.31566421192096,126.73476430517721,126.47909420897928,127.3,116.04,119.14938986288522,121.82380952380952
19147,2016,196.0,184.13420289855048,197.5,138.04782608695655,166.5297738693466,183.43810918716275,183.45871773316819,196.27622786417558,196.19228356265347,198.5,200.0,200.4763913996303,202.5307692307692
19149,1970,57.0,71.17333333333318,84.7,131.20000000000002,69.15112781954888,69.85875635156222,70.59063327154601,64.82203101355981,65.77376139503988,55.0,55.3,55.43409842949444,62.66938775510204
19151,1972,122.0,98.59341892060274,110.4,142.71956521739133,89.7684673366834,99.42389563024014,99.59828976805129,110.66508491631059,110.60595802480456,120.0,119.06000000000002,119.23558905791354,116.4576923076923
19153,2013,143.6,178.57098214285725,149.1,136.63260869565215,156.51662436548227,155.97870205368736,156.85792271407348,151.42104750093776,152.9585329348835,145.3,148.44,148.03168750099755,150.65800000000002
19155,1987,136.8,118.91910299003302,136.8,132.38478260869562,110.7728070175439,118.12239623886126,118.41477949399021,122.25718196136931,122.6867873987255,126.8,128.90000000000003,129.0407236480796,121.44999999999999
19157,1978,110.4,99.78823886394002,77.6,135.1021739130435,94.24247787610607,101.93148845924694,102.21852751200134,108.19542417678838,108.48239066082287,110.1,111.28,111.06619450410633,112.12400000000001
19159,1987,109.1,95.23761271950661,111.3,104.66086956521742,110.7728070175439,117.538350686344,117.39690431640773,118.12939030124745,117.54682839376707,105.8,109.08,108.85295678938655,119.87435897435898
19161,1973,111.3,87.58963293650777,115.7,135.9608695652174,85.06787500000002,92.87955303889272,92.9663112607036,102.3675928342185,102.12791028153086,108.3,108.05999999999999,108.15591010491576,107.50980392156863
19163,1994,164.8,144.91514829256766,106.0,142.88043478260866,129.3335868187579,140.38399692885426,140.44882167476976,151.93272951640085,151.81314375548735,159.9,161.44,161.18185719405054,157.45510204081634
19165,1998,138.3,144.51368645574166,130.9,132.32608695652178,121.65974999999997,132.92510227451257,133.06781788718638,138.59181590913025,138.210251765347,137.1,139.36,139.19157979555445,137.82549019607845
19167,1990,123.2,129.94215257244196,134.5,138.23478260869564,109.4997487437185,112.84198850285499,113.33769987580442,113.65600489845546,113.83343231159915,116.4,112.6,113.3293813765273,110.26000000000002
19169,1997,146.9,147.6713541666668,146.3,139.90869565217395,117.3501891551072,126.7036355610584,126.71525417314926,135.458800235085,135.45083814881733,139.2,143.33999999999997,143.46264994969678,136.7357142857143
19171,1997,136.5,146.2247632575759,130.9,137.9891304347826,117.3501891551072,126.96674194038356,126.96643055024921,135.68145614706336,135.68853378450152,146.2,141.56,141.6781975853194,139.2132075471698
19177,1993,56.7,113.57391304347811,135.8,113.57391304347827,91.97652284263961,92.58298861177224,93.39405011288193,86.62602572607561,87.71468209305044,70.0,73.14000000000001,72.69864833973048,89.71463414634147
19179,1978,103.2,100.9651535380508,82.6,122.92608695652174,94.24247787610607,100.60268239429192,100.8171198103426,103.82275649037928,104.0283819762482,96.6,102.7,102.75166943805253,107.79761904761905
19181,2013,146.7,155.1500992063493,103.5,121.8391304347826,156.51662436548227,155.12839887759066,155.98753697947515,147.3535580213174,148.97948369464322,140.9,137.06,137.12475896664515,146.92000000000004
19183,2010,132.5,166.98788990825688,171.1,132.9413043478261,142.42332065906206,146.60771094727062,146.6479321240904,139.2365664892061,139.1943526315489,111.2,118.94000000000001,118.99640856908911,136.34791666666666
19185,1988,44.9,100.83351107951148,109.9,107.78260869565217,78.64467005076148,76.46619299811204,76.57322198967394,66.73259354893273,66.1845924362602,46.7,51.58,49.02398323847903,62.02162162162161
19187,1986,143.3,130.51018419489037,135.2,144.19130434782613,109.79319899244337,121.71072954091318,121.77271337875149,132.32096667909246,132.230721309237,134.6,140.98,140.86625276280313,135.38000000000002
19189,1971,103.3,95.31583959899763,109.6,140.6239130434783,80.83089533417407,88.86601684680008,88.72248104242477,97.21639333168632,96.5836494849496,111.5,103.6,104.0984943739646,98.28035714285714
19191,1988,69.1,125.50757198720203,134.3,136.7086956521739,78.64467005076148,75.50161131464574,76.11452762587457,72.69926436018277,73.45748115196311,66.1,69.6,69.16637632786947,76.47083333333333
19193,1970,53.0,71.47826086956593,87.9,126.6826086956522,69.15112781954888,70.63145535028328,71.31784928504635,67.36027117608171,68.25276152325894,54.8,62.5,61.77948271532243,67.4
19195,2004,170.2,159.42894642215015,157.4,137.6108695652174,150.16362484157176,161.07933988561095,160.75197001328146,170.8434054272441,170.5536279319408,168.2,175.16,174.92045792991146,178.8509090909091
19197,1977,104.9,115.30575048732953,101.4,143.9760869565217,84.89184713375799,87.94053754421152,88.72363872024977,89.13939509993355,90.38926117421998,86.8,92.00000000000001,92.36134874322083,90.46666666666667
20005,2011,128.2,124.33447174447156,108.9,91.3413043478261,138.54781523096125,142.13634061290108,141.91206871455216,138.93034210446456,138.8307298862201,161.1,132.52,136.4826426647679,117.34347826086959
20013,1970,44.0,55.34463768115893,84.0,106.92826086956521,69.15112781954888,69.34620829713197,69.6294438259705,61.89529820116307,61.6877545944982,61.1,48.31999999999999,46.441472481158904,59.9851851851852
20021,1988,89.0,76.43353477900246,98.0,83.59565217391305,78.64467005076148,80.94063899911102,81.04092883448423,82.56817093233532,82.72152790910455,69.6,84.8,82.95143814465025,83.8
20045,2007,122.0,108.96369134010638,82.0,93.83695652173913,137.8628318584071,143.09768984332752,143.0085062759525,136.0738061983417,135.71184353847045,89.0,120.2,116.25913342819476,124.12000000000002
20061,2004,143.0,120.75695792880242,83.0,102.57391304347826,150.16362484157176,156.10829818399043,156.15852192858563,158.49317602480335,158.3001703512527,145.0,147.8,147.59956516054675,151.67333333333335
20063,1988,111.0,107.34184145040899,117.0,103.81956521739126,78.64467005076148,91.19754205658303,90.11052207947763,116.53234454486179,113.35563579939758,141.0,126.42,131.11665262655853,126.42
20079,1987,110.0,111.9328191741813,127.0,116.89565217391306,110.7728070175439,116.23761162086164,116.0421161849365,120.95799967925954,120.39870905145249,129.0,109.4,114.96097390426391,109.5
20113,1975,88.0,113.69260442260452,102.0,129.7,79.47157232704407,78.66677332961524,79.31911922888412,78.19569894962903,78.32755991182077,78.0,62.0,67.13471725782186,72.33333333333333
20117,1982,87.0,70.86317871269375,85.0,89.2195652173913,106.70973451327433,105.85975569990059,106.49038504246082,101.45495468366335,101.8956124451126,80.0,94.88,93.42468075529568,100.54814814814814
20121,2006,98.0,102.06942736588326,108.0,85.21304347826086,140.72725000000003,139.97122468741202,139.85513338400435,128.566574832547,127.34165447767558,121.0,97.6,99.13203894947397,110.57142857142857
20131,1988,93.0,80.1152743216021,86.0,89.60217391304346,78.64467005076148,83.87018514069491,83.85752098823646,85.31327334708571,84.73595296559365,68.0,68.42,68.91066574147247,92.94444444444444
20139,2015,131.8,99.03438596491242,127.9,78.36739130434783,161.56754716981126,165.4244259803513,164.57691167601985,161.06947372492442,159.24464139849022,138.1,143.3,142.23941301132643,145.25999999999996
20157,1983,100.0,111.2511956001913,104.0,123.48913043478262,74.9342500000001,80.9440841311351,80.3647747046995,93.9062163357152,91.76786263985014,115.0,111.76000000000002,112.28218479584763,95.69615384615385
20179,1997,153.0,131.92514204545455,172.0,132.00652173913045,117.3501891551072,122.66083847630263,122.7713731901419,125.82860043879465,126.57470041774145,122.0,122.24000000000001,122.02007489526983,127.80000000000001
20181,2009,166.0,141.85916179337232,129.0,129.2717391304348,156.1647727272727,161.01926684827552,161.5173041418882,161.3738056606891,162.7323381000845,141.4,149.35999999999999,149.98334962637472,151.2625
21009,1984,94.0,88.25472981033045,40.0,106.01304347826088,102.13325000000007,102.24886124700333,102.09428052141122,99.43630036089301,99.64858598343316,94.0,95.6,95.77510339618955,97.39230769230768
21011,1993,125.0,103.12826086956511,111.0,103.12826086956521,91.97652284263961,100.22792489765435,100.01893303482746,106.49396928474879,106.35792894312728,115.0,106.0,105.34072885460925,110.53888888888889
21017,1980,94.0,88.99877034358042,110.0,103.41521739130434,82.75759096612293,86.52885103263768,85.98556832595754,89.13685806278171,88.8017032929528,79.0,89.8,88.39614768584622,91.0074074074074
21027,1973,79.0,69.7622023809522,75.0,98.54565217391303,85.06787500000002,86.21220682815446,86.18478955478942,86.28715125101165,86.15480761450165,80.0,86.88,85.86822563364325,86.11428571428571
21029,2010,108.0,111.06289908256849,127.0,90.86521739130436,142.42332065906206,140.78647263849302,140.36410655896788,135.5986167099903,134.95385076327477,111.7,129.4,127.80697489632564,133.8184210526316
21031,2016,134.4,158.51217391304317,159.5,109.2891304347826,166.5297738693466,165.20194894055868,164.8417746893507,164.72803297021647,164.34462735720905,182.0,174.45999999999998,173.5720300223214,158.041935483871
21033,1974,79.0,73.65204245341238,80.0,105.85217391304347,69.18417085427141,71.74183644833931,71.71700040312858,77.39581918948225,77.15355553123106,82.0,89.6,88.88188917044347,76.28064516129032
21039,1998,118.0,124.44117786467586,119.0,114.28043478260867,121.65974999999997,119.80917655284159,119.48386211051235,114.90115791855624,115.09362507762323,117.0,110.04,113.35670866333139,105.0
21047,1994,142.0,116.15713104100223,116.0,114.2304347826087,129.3335868187579,130.60553803302201,130.15087627462506,132.23034409144654,132.25058091899552,145.0,135.8,136.43708573599324,128.675
21049,1976,100.0,83.13108256880741,90.0,105.46521739130438,81.62630922693263,90.72200484758797,90.45644366351605,101.38063277738853,100.61545814361304,116.0,103.5,105.00599244026907,98.8521739130435
21059,2004,146.0,140.64397698669518,139.0,120.98695652173912,150.16362484157176,152.81329499891444,152.6765379730441,148.00450893418437,148.06542231780307,129.6,140.2,137.55087102296446,150.81944444444446
21067,2012,60.5,136.72290509687718,157.1,108.90434782608699,117.29074778200246,103.11453584332408,102.44868666960295,77.87688527334605,75.9032088894583,64.4,69.04,61.313508992563385,77.99032258064516
21087,1975,50.0,70.60022113022114,74.0,98.5,79.47157232704407,80.42161740144775,80.23411316440357,74.65064865310866,74.28233023527645,64.5,67.2,67.21129579122774,70.78125
21093,2001,136.0,116.71057142857171,142.0,103.74565217391304,131.6332493702771,134.96203327145335,134.77380272217403,131.842561249061,131.8203831204512,120.0,116.42,115.44979647824862,139.04864864864865
21099,1971,77.0,64.5997994987465,53.0,94.2,80.83089533417407,81.1272417713617,80.9092690642155,77.04936271786268,76.81500984320881,70.0,74.2,73.30305454130868,76.79117647058824
21103,2002,75.0,111.09681498270311,130.0,100.40434782608695,115.3087499999999,106.42134612676986,106.56864527060598,94.06956320453936,94.74937781187025,73.0,89.05999999999999,88.27557477760564,90.16818181818182
21105,1999,106.0,128.8870431893688,117.0,117.04347826086959,120.44974811083121,118.96450552773186,118.26246371445492,113.7904838788462,114.55348648896374,107.0,115.4,116.78014211710239,106.20416666666667
21121,2001,100.0,103.56752380952412,113.0,92.67608695652173,131.6332493702771,132.36509925871778,132.37512823900002,131.96623271538257,131.96921975279918,119.0,126.6,127.83267574291139,124.72727272727273
21135,1987,94.0,89.46981490270491,95.0,96.29565217391303,110.7728070175439,109.06708226036427,109.29903675422527,104.52007729178779,104.53333067913454,88.5,96.22,93.96746357797144,106.54545454545452
21141,2010,119.5,147.52390214067236,181.0,117.1717391304348,142.42332065906206,138.57545255408579,137.9281083640577,126.7013363122552,126.72557855219293,130.1,116.67999999999999,116.5082936098505,125.87407407407407
21155,2016,144.0,144.76869565217385,163.8,107.19347826086955,166.5297738693466,163.63834490560563,163.59364215147687,159.653473681788,159.4828551520554,159.9,151.84,152.45458074645816,156.0137931034483
21161,2010,143.0,120.68314373088651,142.0,101.6434782608696,142.42332065906206,141.57228372537543,141.2034023059404,140.24736587772057,138.75908387624625,141.2,128.16,127.63418426937646,148.07692307692307
21163,1982,114.0,84.86863238643218,98.0,104.69130434782609,106.70973451327433,109.59605502795502,109.37401592172853,109.03188271564385,108.74498047303656,107.9,104.33999999999999,104.48484902146338,108.69500000000001
21183,1981,94.0,93.50865384615372,76.0,118.44565217391305,102.27436868686871,101.96991537570936,101.8842219561531,100.46042992372837,100.31075544925868,88.0,98.96000000000001,97.86983272815051,100.36666666666667
21185,2008,129.0,136.16845490957667,152.0,112.98043478260873,140.35759096612296,138.02331503260655,138.30108589343465,132.2419043671174,132.47495996070452,138.0,121.2,124.96861540120562,130.37209302325581
21199,1977,90.0,78.10263157894724,100.0,107.20652173913041,84.89184713375799,86.26076557365504,85.77811881715476,89.1806909054461,88.21439498554955,100.0,87.0,88.7682753656209,87.6470588235294
21207,2004,142.0,114.84509169363537,118.0,97.84565217391305,150.16362484157176,150.39287189530714,150.35255181529777,150.31489688228217,149.8684923998135,167.0,147.0,149.13742160708418,141.95454545454547
21211,2005,55.0,129.3088942307695,152.0,108.08260869565218,139.82864321608037,133.15946170936093,132.94230357578016,111.47760672866818,111.74935658213258,60.0,82.08,80.78053114531502,122.29749999999999
21213,1998,128.0,119.16191491882955,107.0,111.37173913043478,121.65974999999997,119.71803060910902,119.31756772139998,121.1730924546282,121.13906585311041,137.0,127.6,129.4917010579357,111.95
21219,1987,111.0,105.12425249169428,88.0,116.12391304347825,110.7728070175439,110.93914071286557,110.37878995033859,108.8235108083063,108.21865394956362,119.0,106.2,106.94845624115763,104.40967741935484
21221,1988,60.0,102.22877118141969,95.0,110.7804347826087,78.64467005076148,76.32637822174418,76.451112118495,73.06440498053654,72.3168257312843,54.0,64.6,62.58827575186513,80.76896551724137
21225,1981,109.0,105.14456730769234,86.0,126.54347826086959,102.27436868686871,103.26571480639477,103.00959278320579,103.49212350838427,103.06649027618207,105.0,105.94000000000001,106.34438570427002,100.55789473684212
21227,2013,172.7,152.3098710317463,65.4,112.86304347826085,156.51662436548227,162.87780969387077,162.47997600630998,169.5765870048389,169.21870742305705,181.9,170.51999999999998,172.23554765704853,170.1566666666667
21231,1981,98.0,90.40509615384599,61.0,117.66304347826087,102.27436868686871,99.29601834342368,99.36323481035414,94.56150746260337,94.44559554749108,87.0,89.2,89.43514103243807,94.0
21233,1989,135.0,108.67784090909117,94.0,115.32826086956523,109.70189633375468,114.3796741989884,114.02727282093026,121.78103720929579,121.51920032811417,139.0,128.8,129.4257912257106,119.80277777777776
21239,1992,140.0,103.76336996337022,91.0,105.03695652173913,123.0959390862944,127.97004819172167,127.97855377472567,129.39694686118352,129.01078155024223,130.0,121.6,123.38999710608906,127.03529411764706
22009,1989,86.9,98.64554924242293,108.6,108.7,109.70189633375468,108.40749159500653,108.18995780050288,104.20165707617618,104.01327365283404,112.7,106.52000000000001,104.49885248908565,107.0
22029,2015,167.7,153.72378446115363,169.5,99.29347826086956,161.56754716981126,161.35272447259734,160.57737505167657,164.33415498116716,163.1222632032086,157.0,164.88000000000002,164.40637440968797,169.8125
22041,1977,65.0,69.16686159844085,55.0,122.60434782608694,84.89184713375799,78.86741630738673,78.49430546596588,60.45876378411049,61.75234856478954,40.0,52.0,55.4587127339373,50.5
22065,1989,109.3,94.0808238636364,69.0,104.2478260869565,109.70189633375468,107.83254451567032,107.6854738708715,100.95190877162497,102.0940959066297,80.0,98.82,100.68844116577066,94.7
22077,1992,143.3,115.01792508566723,96.7,118.02173913043474,123.0959390862944,123.54498746936301,123.17141554940939,122.32788600806379,122.21815239255518,132.2,127.6,126.1126825359436,127.6
22079,1976,96.0,85.28281345565756,74.0,119.2586956521739,81.62630922693263,80.08349384689791,80.15372604539586,73.884470026546,73.80030708480518,75.0,68.0,70.15135073347567,64.16666666666667
22083,1993,91.3,100.56739130434744,100.0,100.56739130434784,91.97652284263961,95.9974004039677,95.67280853277232,114.92784544392242,112.64258565629343,160.6,106.05999999999999,113.79955554067476,106.07499999999999
22107,1980,40.0,73.29735985533443,65.0,106.70652173913045,82.75759096612293,73.44568486580643,73.02161223966023,47.734234041283926,47.20180102252789,35.0,37.0,37.47757335219434,43.855555555555554
22123,2014,184.5,163.84074535709806,168.1,94.75869565217393,165.62578616352187,169.63510353530657,169.0913209934761,178.95768851232623,178.3726850946512,184.6,188.48000000000002,187.66464612384925,182.8375
24003,1985,90.0,88.90428571428538,103.0,102.36521739130436,111.6290726817042,107.9629571727597,108.6315228857587,106.27396777669482,106.86792136591578,119.0,113.4,113.7119374010781,104.80882352941177
24011,1981,95.0,87.89062499999955,60.0,109.6434782608696,102.27436868686871,97.29602541023499,97.80718964318424,94.95470364144839,94.41281340392895,90.0,93.53999999999999,92.90054714899892,97.33181818181819
24013,1978,94.0,84.79308168467014,84.0,108.40869565217392,94.24247787610607,91.86261117141648,92.53771302832305,90.04784789088208,90.53354345995582,88.0,90.08,89.25617475548246,93.07333333333334
24019,2010,126.2,154.30881957186511,166.0,120.83695652173915,142.42332065906206,121.20938350649777,122.89640110105802,101.58806301235731,101.49078832299685,126.3,103.75999999999999,106.08870016729199,84.54090909090911
24021,1977,74.0,80.26803118908447,95.0,101.67391304347827,84.89184713375799,79.78714549754677,80.97742517827652,76.46687233250846,77.26517206366238,84.0,76.36,76.66522454802652,73.12903225806451
24025,1983,76.0,98.77070779531277,102.0,116.00652173913043,74.9342500000001,68.03509057690673,68.59400118092589,63.260444793095814,63.457762756456944,66.6,63.5,63.5549742879067,62.36333333333334
24029,1994,142.3,112.6290322580644,70.8,111.08695652173911,129.3335868187579,122.28875846517464,123.28956152163408,120.55929960516768,121.0243489145916,120.3,124.71999999999998,124.62960791940509,119.068
24043,2009,150.0,118.1556530214425,128.0,97.1891304347826,156.1647727272727,146.30646204851155,147.93966030523632,131.61404244251975,132.4864942342419,109.0,126.72,125.46562260040666,135.87241379310345
24047,1970,84.7,73.4666666666667,71.1,109.8108695652174,69.15112781954888,70.77159334987935,70.68995332411332,76.68467634227011,76.34195447859368,74.7,83.42,83.56387143540306,78.87142857142855
26015,1984,78.5,93.11572229512103,88.5,109.94782608695652,102.13325000000007,101.76738014085238,101.86639556071523,91.41817201618103,91.60825676588689,63.7,71.18,70.86393650257499,84.4241379310345
26025,2012,87.1,137.8850178946068,144.5,106.06739130434784,117.29074778200246,115.34958756584857,116.48309833224916,117.26210925026673,117.95683152032191,138.2,118.01999999999998,117.89680306043866,120.01578947368422
26027,1981,98.0,86.45697115384564,86.8,111.73043478260868,102.27436868686871,104.05967579210655,104.68188147691698,103.69981097247125,104.23561898229511,103.0,100.78,101.25042391088053,102.26285714285716
26037,2005,139.0,134.6034615384615,144.0,111.58478260869562,139.82864321608037,141.40233061358285,141.85935687765925,143.55436185754309,143.25893189557488,147.0,142.8,143.40645566548588,142.98999999999998
26055,2005,100.0,88.31173076923073,81.0,81.04347826086955,139.82864321608037,141.41913815991666,142.29887641221853,141.6816682909033,142.92077848415397,139.0,138.0,137.6227764146559,138.0
26057,1981,102.5,95.6424519230768,102.9,117.77608695652174,102.27436868686871,101.91682772848391,102.59720066618364,98.51563307161315,98.96422920823542,97.0,99.17999999999999,99.08777718373638,94.45416666666665
26059,1989,112.0,102.1148200757575,62.6,108.93913043478258,109.70189633375468,114.40578391114757,114.41765496528328,117.53732031072587,118.02919217423569,112.9,119.8,119.28116004119487,120.49761904761905
26063,1971,91.0,76.75904761904712,92.0,125.06521739130437,80.83089533417407,81.62184694781635,82.07712432857234,75.65071599525353,76.12451387248275,64.0,65.2,65.32927928063626,63.68181818181818
26065,1975,80.1,77.23071253071294,55.6,113.2478260869565,79.47157232704407,83.95206244756291,83.91419436639363,83.01100743190645,82.8353278722116,75.8,76.98,76.86365836148073,82.37297297297296
26067,2010,159.2,152.37136391437252,154.0,115.2304347826087,142.42332065906206,146.10193488291583,146.74088638821988,146.28254330057695,146.6318392209368,136.8,141.71999999999997,141.55299791852133,144.93076923076924
26073,2006,136.0,129.53368294153097,158.0,102.49565217391304,140.72725000000003,145.00447970609991,145.00753503625438,143.6611584814401,142.96931985024804,136.0,137.2,136.55653180541125,141.55
26075,2012,78.7,132.16523509811168,130.1,102.42826086956524,117.29074778200246,115.46021701593315,116.35600212141205,115.81081770773001,115.54396808907268,120.5,98.74000000000001,100.0204644945447,125.75250000000001
26077,1997,111.0,118.6793560606061,74.0,110.85,117.3501891551072,119.9759610567801,120.56584879917096,120.4682048803673,120.60633078456743,126.0,112.8,112.63986286684072,122.54000000000002
26081,2012,129.9,145.76844378625174,163.3,107.93478260869567,117.29074778200246,117.0357731184656,118.65083407417166,123.36646526291977,125.19529831544087,111.2,129.98000000000002,129.41971004709157,131.8095238095238
26087,2004,123.0,130.28139757880854,122.0,109.83913043478262,150.16362484157176,148.6489472094274,148.86203857065686,142.0528625262548,141.07191950214155,145.0,131.6,131.77713487874297,134.52631578947367
26091,1987,98.4,110.7234219269103,119.8,121.30434782608695,110.7728070175439,111.28096510758819,111.8343658831895,107.05590362879308,107.33239723650654,107.5,99.78,100.1964410911718,110.76666666666667
26093,2015,161.1,141.77704260651626,171.4,104.0695652173913,161.56754716981126,158.99013035110244,159.88851043507867,158.43610885096282,159.4394658241358,171.9,161.71999999999997,162.04426161062082,160.95151515151517
26099,1990,100.0,106.4509875813128,107.1,112.19782608695651,109.4997487437185,112.82204946939126,113.35572704811636,114.92139742081643,114.77589373245738,107.4,108.16,108.24609975698878,119.40476190476193
26107,2007,100.0,122.48425253991309,132.0,95.23043478260868,137.8628318584071,137.9320510358157,138.5403554769843,127.18573105632565,127.48158565121366,117.0,113.8,112.52441475944417,116.47058823529412
26111,1972,82.0,70.81703851427164,60.0,116.14999999999999,89.7684673366834,90.49349742305401,90.78979552096924,87.46741710880505,86.88008292579082,73.0,80.66,81.13343983448262,82.85454545454544
26115,2008,139.0,148.37463284379191,154.0,121.22608695652175,140.35759096612296,138.0731632199125,139.18602801333284,134.03582605582787,134.6102502981157,135.0,129.4,129.1252403890657,131.57142857142858
26117,1983,81.0,86.38651362984228,98.2,104.95000000000002,74.9342500000001,78.07872652612689,78.96727013450267,84.01211176799518,84.92535765202433,79.1,86.14,86.00287295090108,89.05454545454546
26123,1988,60.5,86.86254295532626,89.1,95.04347826086956,78.64467005076148,75.17583205160504,75.14232375322761,70.30181965890034,70.35617886650293,66.3,60.080000000000005,61.0436061500152,65.40625
26139,1992,90.7,103.36566229469463,106.0,105.2086956521739,123.0959390862944,124.1001062073514,123.40040793251778,115.63370030222362,113.78362093917188,87.5,89.32,88.87616527470107,101.95263157894736
26145,1978,83.6,90.16573613302626,71.0,118.96739130434783,94.24247787610607,93.74747843007145,94.06026386811087,86.47973995252156,86.56774175187542,72.0,81.54,81.64041463404274,77.7695652173913
26147,1991,102.1,105.67000000000007,107.4,109.31304347826087,101.6375939849625,99.65213835436413,100.55054142705806,101.48858381658712,102.45757504937669,105.3,109.85999999999999,107.97252023268722,107.95714285714287
26149,2013,157.0,148.48308531746034,139.7,113.66086956521738,156.51662436548227,162.56711305068632,162.28073933871556,165.82813305705045,165.4213903348135,154.4,162.78000000000003,162.9172745861623,167.63947368421054
26151,1993,106.0,119.38478260869579,93.3,119.38478260869563,91.97652284263961,99.24162050972602,98.7692911706452,106.67907337711725,106.57393359851172,125.0,109.41999999999999,110.39402970228436,108.76153846153845
26155,2011,141.5,140.8873710073708,131.7,106.2586956521739,138.54781523096125,143.23279928146576,143.94123184266226,147.64588577945446,148.3062231974853,151.9,149.1,148.97135957893525,150.33666666666667
26157,1996,111.0,127.51058545239493,123.0,121.34565217391304,118.53211586901764,114.32842751419189,114.95600582391164,106.80323149617406,107.2570094972709,95.0,107.8,107.01956672971409,98.22222222222223
26161,1970,80.7,66.25304347826068,51.0,105.46304347826087,69.15112781954888,73.94120581655486,74.33841347619347,80.56958461965391,80.5205591083422,79.0,85.6,85.48194743845886,82.36285714285715
27003,1991,110.0,92.52016548463325,95.0,95.47826086956522,101.6375939849625,108.74549094515591,108.53718780701325,113.03109903890339,112.64075982527676,106.0,112.2,111.06791037967632,117.24473684210527
27009,1998,133.0,109.04019433582243,114.0,100.49565217391304,121.65974999999997,133.11158862215285,132.66170833624514,136.21701825940607,135.06978215478514,123.0,131.0,129.2597835507772,142.625
