fips_code,years,y_true,lr_pred,ffill_pred,county_mean_pred,exp0.25_pred,exp0.5_pred,exp1_pred,exp2_pred,exp4_pred,exp8_pred,exp16_pred,k1_pred,k2_mean_pred,k2_weighted_pred,k3_mean_pred,k3_weighted_pred,k4_mean_pred,k4_weighted_pred,k5_mean_pred,k5_weighted_pred,k10_mean_pred,k10_weighted_pred,k5_exp2weighted_pred,k10_exp2weighted_pred,FULL_LR_pred,FULL_HAV_LR_pred,FULL_HAV_LR_EXP2_pred,years1,y_true1,lr_pred1,ffill_pred1,county_mean_pred1,exp0.25_pred1,exp0.5_pred1,exp1_pred1,exp2_pred1,exp4_pred1,exp8_pred1,exp16_pred1,k1_pred1,k2_mean_pred1,k2_weighted_pred1,k3_mean_pred1,k3_weighted_pred1,k4_mean_pred1,k4_weighted_pred1,k5_mean_pred1,k5_weighted_pred1,k10_mean_pred1,k10_weighted_pred1,k5_exp2weighted_pred1,k10_exp2weighted_pred1,FULL_LR_pred1,FULL_HAV_LR_pred1,FULL_HAV_LR_EXP2_pred1,years2,y_true2,lr_pred2,ffill_pred2,county_mean_pred2,exp0.25_pred2,exp0.5_pred2,exp1_pred2,exp2_pred2,exp4_pred2,exp8_pred2,exp16_pred2,k1_pred2,k2_mean_pred2,k2_weighted_pred2,k3_mean_pred2,k3_weighted_pred2,k4_mean_pred2,k4_weighted_pred2,k5_mean_pred2,k5_weighted_pred2,k10_mean_pred2,k10_weighted_pred2,k5_exp2weighted_pred2,k10_exp2weighted_pred2,FULL_LR_pred2,FULL_HAV_LR_pred2,FULL_HAV_LR_EXP2_pred2
17137,1975,125.0,114.92486486486496,106.0,79.50491183879097,81.2757515265668,83.45788073676354,89.42232623588457,106.01969816359797,121.01385615810372,122.97445012739512,121.72453079347012,121.0,126.0,125.60285437366164,120.0,121.44657107678769,121.5,122.26249283885267,116.4,118.7584774714319,111.2,114.06384321945366,120.69961874067975,117.18956911492705,122.22018778440163,129.17724374666076,131.91422301497562,1980,114.0,124.69383966244686,140.0,82.45455696202531,83.58076702313927,84.49783254773224,86.14395921435138,89.4176830400244,94.740775127721,95.42561500306225,93.86893656385335,93.0,99.0,98.52342524839395,89.0,91.55252628952918,94.25,94.8581000690527,95.6,95.67756956401858,87.7,89.9874492708609,95.86255858863302,92.22936527474174,108.40183903731293,104.77655929661199,106.95781151906971,2009,187.0,174.30721247563315,190.0,156.31356147021543,158.0699159733821,159.95757139177206,163.84113917303438,172.17628651665655,181.29186115024487,184.15934233352118,184.780425815653,185.0,183.5,183.6191436879015,179.33333333333334,180.6395850880557,181.75,182.1376746775898,176.8,178.78373570035802,172.6,174.95404768874187,180.49755691537737,177.59616507564385,179.992043925006,181.7194644728867,183.59383069290044
17139,1996,141.0,155.1307155529271,129.0,118.64360902255643,119.4293006054266,120.39763034473589,122.76900412717801,128.15421060629785,130.2717516724024,124.57932078546148,115.09446669705369,110.0,120.5,119.724041073743,133.0,131.65748307499956,138.75,137.1094144275305,130.4,131.1067306478212,127.9,129.53598031985408,131.19198831064276,130.4622822865882,152.90305879143511,150.341856108744,147.4324094192203,2010,175.1,177.20348623853215,179.0,142.2106783919598,143.5087017282935,144.8471295948741,147.84596991619134,155.4640271889307,164.0848414574738,165.35847001477177,164.01840498186584,162.9,167.85000000000002,167.4841907919074,168.0666666666667,167.8008935110338,167.175,167.06160082081536,163.08,164.01432993141214,162.23999999999998,163.0101857541921,164.70789914864193,163.81428691339485,181.5760231659851,173.72932868154598,168.89404072913706,2000,173.0,160.85178847296493,144.0,131.25974842767295,132.76802717719355,134.58686138590215,138.95230919402331,149.23496779526062,158.77694548693358,160.96217083287075,162.03808736432157,163.0,153.5,154.20205807613732,159.66666666666666,159.75099045166166,161.25,161.1505651621905,157.8,158.5838505695869,152.9,155.1786309252432,159.20858922315057,157.08456226157622,156.1291576562731,163.22138940447226,169.03320155182038
17141,2016,225.9,186.199130434783,186.6,166.9693081761004,169.8040682742848,172.9997569890672,180.14343337433755,194.94478681788655,202.99283715096794,200.03671060028856,199.18750065100866,200.9,197.4,197.51276039641112,202.0,201.306545424996,205.4,204.20407918767197,210.7,208.6929735078581,206.78000000000003,206.46175070706113,206.76764009435865,205.67472878377427,208.36759670073133,210.01852311955776,210.83944659687083,1976,97.0,103.42603058103941,110.0,81.80353982300883,82.75213546537358,83.92051511019028,86.57858306254684,91.10101601676338,92.01453693739636,90.57729561854687,89.78801914378997,89.0,90.5,90.45167411582379,87.66666666666667,88.1090662813936,94.5,93.56032986156433,95.6,94.60405752471641,91.45,92.20149223786221,93.671584000305,92.49827692002695,94.58076237761273,95.1906848289764,96.91997721056192,1986,134.0,124.41578134284009,140.0,109.60952380952382,112.27642573319913,114.82356715489959,119.9691180679699,128.362675554894,132.18965801256581,132.43686011056602,132.92696145416988,134.0,132.0,132.06443451223493,130.66666666666666,130.93786763324658,132.75,132.57220316838607,132.8,132.6415395439714,132.31,132.33312041595406,132.514798703183,132.33110323131717,142.92139348060357,139.85124325770366,136.95155195366698
17143,1992,140.0,135.84731182795804,124.0,123.10427135678387,125.24439135148977,127.60261839455465,132.95217778316717,143.98942451207404,151.20331451629795,151.95075866827457,151.58004185092202,150.0,155.0,154.76231857107962,152.66666666666666,152.7224199835296,151.0,151.2452120646732,151.0,151.20256053044142,149.6,150.0789397254166,151.39400733456603,150.54168441989415,145.3059883588898,145.23600437019368,147.3496742909495,1975,119.0,95.68309582309575,76.0,79.50250312891117,81.63934670633603,84.26441445623124,91.27964860935751,109.36132707773173,123.29559380832927,123.11393120777853,121.104925890933,119.0,124.0,123.76231857107962,125.0,124.7389868105851,124.5,124.35685580810727,126.2,125.86022131690494,123.8,123.90800197247604,125.50389192536184,123.9922939706261,107.538617263348,113.61933293483804,115.97236649175873,1985,141.0,119.30314285714303,122.0,111.49760101010095,113.16059860833907,115.14281078962104,120.0498850928868,132.16180206243914,142.91827623814075,145.47451267861445,146.51905340963313,146.0,149.5,149.33362299975573,142.0,142.59653637285308,141.75,142.2457079243927,145.6,145.50777959905386,138.8,140.19789428815932,145.46896886004134,141.49053399331368,138.55112291723714,138.99361994117166,136.30316072015952
17145,1984,69.0,79.35548133126531,45.0,102.12521957340033,102.39766911265087,102.43669298543887,101.68331283082648,94.27024651795301,78.64430560754487,75.07736253875356,74.99092307102094,75.0,74.5,74.57131649010589,80.0,78.487656662343,76.0,75.83184920090487,81.8,79.94175262498561,87.43,84.6615401480861,78.28856234246288,81.6839258845148,77.09778634276738,75.58867973180355,75.29833338792787,1983,45.0,78.86370157819238,91.0,74.92877059569086,73.79400753183889,72.40722439805656,68.63526336836938,57.371817166646395,43.23759588055709,40.61757375196027,40.94069304748762,41.0,38.0,38.42789894063534,41.0,40.4713532271001,42.25,41.48483813313658,48.0,45.643636736943925,51.2,48.81709747254793,43.623084875208434,46.142509355227276,36.87894066641479,34.55844305540724,34.955291293163,2000,114.0,99.22471776589464,72.0,131.25974842767295,132.22550525222775,133.26751569926742,135.3406603068323,136.77019015306456,132.38047739798515,132.93301677562772,133.8889871337056,134.0,128.5,129.28448139116477,123.66666666666667,125.64090103684246,128.0,128.4564571048811,131.2,130.64660143754745,133.82999999999998,132.9684620739992,130.49786066043663,132.15853808893476,114.63476971030579,115.72036166262217,114.20836628085523
17147,2004,191.0,170.7032961764353,185.0,150.2856963613552,152.4088984308965,154.9180370666264,160.7053161191818,173.30994755230157,183.13157942894233,184.81956390420424,186.02904222017642,191.0,186.0,186.04104947683174,183.66666666666666,183.8948975042858,183.25,183.45673774606703,183.6,183.6774912648531,181.4,182.08963209033718,183.79846663507692,182.74432716590334,200.998950774556,189.55259341534932,183.54981636549076,1989,135.0,145.09062499999936,95.0,109.80404040404035,110.94936049517598,112.45481777037713,116.20302562907845,125.76295686201692,134.7011248768896,135.14605511037314,134.62424904987353,133.0,134.5,134.48768515695045,137.0,136.7774814965227,135.75,135.67277787393817,136.8,136.43480197365682,135.2,135.3563381313578,136.13307060079757,135.46156913261683,146.89331078223742,142.03759134817733,136.5701300338502,2004,191.0,170.7032961764353,185.0,149.97559449311652,152.4088984308965,154.9180370666264,160.7053161191818,173.30994755230157,183.13157942894233,184.81956390420424,186.02904222017642,191.0,186.0,186.04104947683174,183.66666666666666,183.8948975042858,183.25,183.45673774606703,183.6,183.6774912648531,181.4,182.08963209033718,183.79846663507692,182.74432716590334,200.998950774556,189.55259341534932,183.54981636549076
17149,2008,155.0,154.3704818545939,156.0,140.56835443037974,142.9035179533245,145.68720827954056,151.47053593300996,160.46540129572742,158.90335398941428,154.43078606161018,153.96877429031306,155.0,153.5,153.58319558033068,152.0,152.11307593631597,156.75,156.04701383791652,157.0,156.36352930698345,165.0,163.6867096304508,155.77820278453606,161.7835973775693,161.92041212175542,163.04452336285627,159.75054819145598,2015,133.9,170.01543859649155,199.5,161.52121982210926,162.42557838403727,163.31041866539968,163.84981164452833,158.20935652277103,144.79197505512607,140.72501320550975,143.62560412816035,149.2,153.2,152.97814511911812,134.23333333333332,134.79789226595022,140.2,139.6514642130319,142.26,141.4096586436766,151.05,149.3450496937413,140.72371032135868,147.14634747034148,169.4381344945165,158.75583579748368,150.8968434306899,1975,95.0,93.87081081081078,79.0,79.49633375474087,80.97671593018369,82.64458939763321,86.7488693322645,95.68373723825731,100.53717492180601,103.12218053188057,110.89398069685862,121.0,108.5,109.19329650275577,94.56666666666666,95.56301849416671,94.675,95.44574795365752,97.34,97.48038345306792,101.61,101.66013430553544,97.82342666067312,101.31981588276898,95.27115664062599,97.51010949720705,98.38591810496395
17153,2013,169.9,147.65014880952367,64.4,156.57311139564666,157.6032168864332,158.8865647837391,161.7124079714713,167.57021427347516,173.24963646744837,175.11994846276215,174.8000335117897,169.7,180.8,180.4406983892494,171.9,172.56663377421353,172.3,172.76266591423635,173.76000000000002,173.90150874441565,168.32999999999998,170.17152693438015,174.08731108144246,171.72601767852854,174.21523584627616,174.49587249328727,177.43737324045549,2003,123.0,129.89973696795778,88.0,133.3273869346734,133.88920423987156,134.43867879457753,134.98344532285918,133.7055499581819,136.41362592138145,143.2268702863409,144.7185285469888,141.0,148.95,148.69266235986785,146.13333333333333,146.24361746980904,132.6,134.85099138005955,133.68,135.37549783886476,120.04,124.67572287453598,137.01964989913867,129.40878525658215,129.77451982871057,129.34660663468392,137.91630776741988,2011,137.9,145.7158968058966,136.5,138.01466165413532,138.6077846229214,138.78953729195388,138.53493687987137,136.15968001137568,135.593183652643,138.62847443756232,139.78407881877033,135.7,145.35,145.03763418524838,135.06666666666666,135.90897323588214,132.55,133.61779394333843,132.84,133.68145510451913,130.19,131.45529289111207,134.55304043416893,132.8733818966806,134.97147669082148,132.26828305065848,131.75899542536294
17159,1980,60.0,84.55969861362246,111.0,82.86662452591655,83.1992358307176,83.62861251443712,84.08296508727224,83.79743611627079,85.51036901761921,87.16471914763697,87.8475582981201,89.0,86.5,86.59416100838644,86.66666666666667,86.68761587770693,88.0,87.61141616931668,83.2,84.38054974782835,84.19,84.2871648111299,85.33352517131725,84.77854956050321,70.91200718838913,73.68578653020995,78.86880769827249,2009,141.0,126.48538011695928,143.0,156.05214105793448,157.56879795801137,158.91326363239824,161.44564323578254,163.6201434921768,158.17152883641762,154.80054457136566,152.6886850987151,149.0,157.0,156.69868477316336,159.33333333333334,158.3800004537462,160.5,159.35729371796802,160.0,159.17156853037088,163.5,161.8206740899849,158.2526463324878,160.01684888281136,150.62261361076182,148.30455825838445,143.17279497952592,2011,128.3,130.35614250614253,144.3,138.01466165413532,139.1950753992024,140.01710783898346,141.2931620852177,142.74752849048156,144.13914453709552,144.17560022757038,144.7566981347381,146.0,143.3,143.40169388905736,146.76666666666668,145.77314382784755,146.8,145.9690991722791,146.26000000000002,145.71334112240848,146.66000000000003,146.1319432129681,145.1585692425282,145.50510120581995,115.80817141943396,119.53856138269137,130.1984079931739
17163,1998,129.0,124.9582414978081,124.0,121.37645569620248,122.61645868082756,123.37338808687196,124.00234795965906,121.0400004451825,116.61976959956891,115.42833315135658,114.17199657550567,114.0,120.5,119.61372074365832,119.66666666666667,119.176595609468,120.0,119.56218761582926,120.08,119.70439541304152,114.32000000000001,114.71838715984785,119.20596154442079,115.29719777424027,123.56829291660105,122.93000817046124,123.33173015516293,1997,124.0,123.39412878787925,133.0,117.54535175879396,117.8186740701607,117.98186117037564,117.49534908550112,112.73488419073537,107.30640390087719,105.96928802144892,104.28399654250728,104.0,116.0,114.36379214213844,109.33333333333333,109.38940290166944,106.0,106.55797024984422,108.44000000000001,108.53405396157873,104.54,105.09186827003995,108.49295189038453,105.78474962429945,110.73320171642195,110.58187596793907,110.2444376972508,1990,100.0,112.14471910112388,119.0,109.32367758186392,110.08556809140794,110.73470971333009,111.51376086424399,109.57549810954224,104.85369951179987,103.81687054202861,103.11743659565083,103.0,108.0,107.31824672589103,104.66666666666667,104.79411740148288,103.5,103.7803141238513,104.84,104.869972625552,105.51999999999998,105.03206383656651,104.84711329910628,104.72614630765389,118.09625219937756,115.89019935411105,115.20393486476671
17165,1999,98.0,117.46018035121051,91.0,120.66020151133499,120.5330758559376,120.2737869525,118.84653168959626,112.22653777539671,106.25855965813496,111.47707934889317,116.87411780146638,118.0,96.0,98.50493802769313,92.66666666666667,95.23214641755838,99.0,99.48649526720754,105.6,104.22954089655396,109.78,107.77073340187125,103.77005888178184,106.0951629001871,87.78193731926523,92.46826428909466,94.0143107671638,1987,118.0,94.57949691504518,85.0,110.70390428211589,111.59386861870313,112.59035224565132,114.80397648542974,119.45418445500779,125.65777195607971,132.67746011446252,137.14636820715705,138.0,121.5,123.37870352076985,115.33333333333333,118.04519049091739,118.0,119.5316079330184,120.6,121.20460834672238,122.14000000000001,122.16245790095633,122.43673075534282,122.84484204939876,101.15179522377028,111.64447714409296,118.58008171223759,2016,136.6,148.84347826086923,172.1,166.80718789407297,167.13454873380275,166.94110280249427,164.77725362056086,152.1918540961317,142.52539032883502,151.32883236509923,158.0727355111841,159.4,133.6,136.5376091415674,127.59999999999998,131.05781936707592,129.5,131.8318177304662,135.8,136.08685023362048,138.61999999999998,137.84875647905588,137.36352754397183,138.1287360742965,144.8309399052372,126.52248797765164,117.90540413333605
