,fips_code,longitude,latitude
1406,13035,-83.9571852449,33.2878813594
1407,13047,-85.1382475973,34.9036280534
1408,13057,-84.4762067249,34.2439462926
1409,13081,-83.7680627348,31.9229289277
1410,13085,-84.1706171491,34.4442955838
1411,13091,-83.1684104661,32.1722103161
1412,13095,-84.2163670188,31.5334594542
1413,13321,-83.850886419,31.5515091064
1414,16009,-116.658726758,47.2175810139
1415,13101,-82.8939614401,30.7100504046
1416,13115,-85.214256518,34.2631915428
1417,16071,-112.539286875,42.1949196584
1418,17007,-88.8233586962,42.3230530741
1419,13159,-83.6879695451,33.3165367967
1420,13169,-83.560495306,33.0251251101
1421,13173,-83.0627567899,31.0378729487
1422,13177,-84.1411347223,31.779536527
1423,13233,-85.1881424199,34.0017915135
1424,13243,-84.7542007143,31.7626504591
1425,13249,-84.3147569837,32.2616625574
1426,13273,-84.4369715645,31.7770041644
1427,13287,-83.6240942983,31.7163810069
1428,13297,-83.7338701484,33.7815576805
1429,13307,-84.5510450941,32.0466569048
1430,17119,-89.905136186,38.8298719766
1431,17139,-88.6193018745,39.6414161955
1432,17143,-89.7599783038,40.7880569215
1433,16019,-111.614791269,43.3877372748
1434,16021,-116.462884856,48.7669351624
1435,16033,-112.351400173,44.2840070775
1436,16057,-116.711632894,46.8161872605
1437,16067,-113.63760458,42.8542262926
1438,17177,-89.6623634892,42.3517162218
1439,17183,-87.7328405694,40.1834426714
1440,17187,-90.6150052516,40.8488148511
1441,17203,-89.2111428392,40.7882242104
1442,17013,-90.667531329,39.1692430295
1443,17033,-87.7596348618,39.0027254503
1444,17037,-88.770318041,41.8935403044
1445,17057,-90.2074731093,40.4727638395
1446,17061,-90.3904611834,39.3562087817
1447,17071,-90.9251082369,40.8180248526
1448,17081,-88.9239899878,38.3005303419
1449,17085,-90.2124987169,42.365754648
1450,17095,-90.2132627608,40.9318073655
1451,17101,-87.7267392583,38.7199788392
1452,18145,-85.7916706944,39.5237175239
1453,18149,-86.6476426123,41.2809351365
1454,18153,-87.4147973714,39.0888149155
1455,17149,-90.8862966751,39.6225017209
1456,17159,-88.0851075764,38.7123913914
1457,19067,-92.7890064846,43.0599326464
1458,19081,-93.7342734245,43.0819119556
1459,19087,-91.5445401025,40.9879646366
1460,19097,-90.5742461221,42.1717459873
1461,19101,-91.9488965537,41.031764633
1462,18007,-87.3109376187,40.6062553169
1463,18023,-86.4751455057,40.3016923935
1464,18033,-84.999066678,41.3975684942
1465,18037,-86.8798054858,38.3642710354
1466,18041,-85.1787638841,39.6400290772
1467,18067,-86.1169593861,40.4836075323
1468,18081,-86.1016083503,39.4899569552
1469,18085,-85.8607232409,41.2440716835
1470,18087,-85.4264913654,41.6426214513
1471,18093,-86.4834514105,38.8411585393
1472,18097,-86.1384702055,39.7817112784
1473,18099,-86.2617664031,41.3248434966
1474,18105,-86.5231328938,39.160920908
1475,18109,-86.446229253,39.4815689811
1476,18111,-87.3975916699,40.9558426924
1477,18113,-85.4175035294,41.3986040355
1478,18117,-86.4950483165,38.5417832068
1479,18121,-87.2063841134,39.7736327773
1480,18139,-85.4657525148,39.619966314
1481,20055,-100.737000626,38.0442805449
1482,20059,-95.2859474144,38.5645306166
1483,20063,-100.482967187,38.9160925084
1484,20073,-96.2326122179,37.8778247102
1485,20075,-101.791240569,37.9991230048
1486,20077,-98.0754737057,37.191610784
1487,18163,-87.5858357436,38.0252524477
1488,18183,-85.5051203204,41.1393804363
1489,19009,-94.9058178765,41.6846020255
1490,19013,-92.3088250647,42.4700911174
1491,19019,-91.8378374662,42.4707865524
1492,19039,-93.7851570958,41.0290197703
1493,19043,-91.3414326735,42.8447212837
1494,19053,-93.7862835049,40.7376983657
1495,19063,-94.6784286037,43.3779435436
1496,39163,-82.4853428994,39.2509732051
1497,39173,-83.6230000625,41.3616809768
1498,46025,-97.7295008249,44.8582434317
1499,46035,-98.1459873713,43.6747219221
1500,19125,-93.0994461211,41.3344440494
1501,19131,-92.7890129594,43.356363794
1502,19135,-92.8689747118,41.0297937245
1503,19141,-95.6249195558,43.0837633845
1504,19145,-95.1501757592,40.7391382615
1505,19155,-95.542286431,41.3366213709
1506,19165,-95.3101780773,41.6850913558
1507,19175,-94.2423612417,41.027735074
1508,19183,-91.7178619839,41.3356029282
1509,19193,-96.0447853587,42.3897089549
1510,20015,-96.8390463111,37.7812419024
1511,20021,-94.8462902298,37.1693274947
1512,20025,-99.8202964576,37.2355062284
1513,20029,-97.6492573213,39.4802981408
1514,20045,-95.2926186983,38.8846544691
1515,48165,-102.635182687,32.7407492897
1516,48181,-96.6777238395,33.6267757657
1517,48191,-100.681109057,34.5307860155
1518,48205,-102.602923041,35.8399899208
1519,48507,-99.7605400302,28.8662114853
1520,49009,-109.507716765,40.8872915372
1521,49021,-113.289515788,37.8591723178
1522,39157,-81.4737560304,40.4409398018
1523,46083,-96.7217697091,43.2789279161
1524,46087,-97.3684446327,43.6742994868
1525,46091,-97.598642444,45.7585596323
1526,46045,-99.2153246121,45.4187909828
1527,46049,-99.1452759634,45.0710162007
1528,46059,-99.0049346434,44.5477742338
1529,48219,-102.343189119,33.6076298323
1530,49051,-111.168152581,40.3307787248
1531,49055,-110.90385555,38.3243547585
1532,50003,-73.0929652786,43.0354294764
1533,49027,-113.100615008,39.0732398635
1534,51043,-77.9966912129,39.1123440517
1535,40001,-94.6586597262,35.8839105271
1536,40007,-100.476749008,36.7496617793
1537,40031,-98.4716620809,34.6620975166
1538,46065,-99.996005845,44.3890301253
1539,46079,-97.1293574261,44.0220574744
1540,50011,-72.9120066738,44.8574938457
1541,50021,-73.0366180099,43.5800754396
1542,51079,-78.4668494574,38.2976203258
1543,55085,-89.5218287046,45.7055553712
1544,55089,-87.9509041156,43.3840298342
1545,40035,-95.2084840822,36.761725433
1546,40041,-94.802648724,36.4082008668
1547,31135,-101.649796813,40.8509660754
1548,31141,-97.5211403121,41.5712974838
1549,31145,-100.47687248,40.1758283777
1550,31151,-97.1409231049,40.5240661159
1551,27049,-92.7225721817,44.4098661278
1552,27065,-93.2933653886,45.9451901658
1553,27083,-95.8390179631,44.4135389987
1554,37149,-82.1696258171,35.2793078715
1555,36089,-75.0690827395,44.4963963986
1556,38065,-101.340348913,47.1152735345
1557,20085,-95.7936691559,39.4168230868
1558,20087,-95.3834391998,39.2357628103
1559,05023,-92.0267250457,35.5381001981
1560,05037,-90.7712148997,35.295711108
1561,23001,-70.2064722207,44.1657901334
1562,19083,-93.2403995655,42.3838709795
1563,19089,-92.3172047798,43.356755363
1564,39165,-84.1667663221,39.4275619104
1565,39169,-81.8880288592,40.8288748656
1566,27091,-94.5511594737,43.674311842
1567,27131,-93.2966725994,44.3542627758
1568,36093,-74.0585715184,42.8181273076
1569,22027,-92.9957573441,32.8226355804
1570,26105,-86.2499649425,43.9952519087
1571,26121,-86.1520468563,43.291244444
1572,26131,-89.3149994419,46.6643425553
1573,19093,-95.5134968683,42.3868940052
1574,19099,-93.0537622078,41.6860340925
1575,19103,-91.5880802852,41.6715488437
1576,27141,-93.7745895806,45.4439428929
1577,13043,-82.0736616645,32.4034413453
1578,22049,-92.5577977045,32.3020740404
1579,22093,-90.7963288018,30.0263009711
1580,22117,-90.0404510554,30.8533342453
1581,29017,-90.0259243504,37.322183797
1582,29147,-94.8834338833,40.3607529056
1583,29165,-94.773653087,39.3804644308
1584,22047,-91.3493297856,30.2584864176
1585,39101,-83.1608732549,40.5871869158
1586,39103,-81.8996925066,41.1175954489
1587,31013,-103.085703916,42.2197775383
1588,31019,-99.0749900125,40.8551495229
1589,31159,-97.1395188592,40.8723815518
1590,29021,-94.8061193765,39.6599053303
1591,29039,-93.8566144983,37.723849256
1592,38041,-102.460359855,46.4325325199
1593,38051,-99.4411943376,46.1118442241
1594,31047,-99.8195732921,40.869949299
1595,31055,-96.1542859545,41.2953410116
1596,39093,-82.1511624269,41.2956108063
1597,39111,-81.0829252205,39.7273563832
1598,39115,-81.8526612867,39.6203565109
1599,24035,-76.0202747113,39.0680138712
1600,31169,-97.5949552049,40.176244041
1601,31175,-98.9818725635,41.5673237569
1602,31179,-97.1192640315,42.2092863571
1603,21001,-85.280632398,37.1041647563
1604,36099,-76.823782589,42.7810535297
1605,36117,-77.0293726244,43.1566370768
1606,20091,-94.8223154528,38.8837648246
1607,20095,-98.1363411161,37.5588885212
1608,20099,-95.2975744082,37.1913060239
1609,20105,-98.2076920595,39.0453124328
1610,25009,-70.9519565379,42.6730930591
1611,26015,-85.30896011,42.5950371279
1612,26019,-86.015550184,44.6387215995
1613,26039,-84.6102519469,44.6836512402
1614,26059,-84.5929425503,41.8877823353
1615,19113,-91.5989588132,42.0789319065
1616,21015,-84.7280137128,38.9699565841
1617,27093,-94.5273110213,45.1231127568
1618,27109,-92.4017457261,44.0037556358
1619,23009,-68.3585984198,44.6641912445
1620,23013,-69.1685693088,44.1410423932
1621,23019,-68.6494605778,45.4006319647
1622,24037,-76.6058475257,38.30239767
1623,24047,-75.3339980239,38.212776584
1624,25027,-71.9077452226,42.3514224535
1625,26007,-83.6258066579,45.034863028
1626,26137,-84.5989730075,45.0213818893
1627,26139,-85.9961005372,42.9598481615
1628,26143,-84.6115524683,44.3355533801
1629,26149,-85.5277608521,41.9144461299
1630,19117,-93.3277176691,41.0294033581
1631,19127,-92.99878963,42.0358324092
1632,19137,-95.1563516612,41.0301519252
1633,19139,-91.1126932968,41.4839227027
1634,19147,-94.6781319555,43.0820888781
1635,39107,-84.629372431,40.5399471216
1636,27117,-96.2586496953,44.0230101803
1637,27123,-93.0996094283,45.0170549227
1638,31023,-97.1317575627,41.2260790117
1639,29045,-91.7383582969,40.4103440374
1640,29049,-94.4045856354,39.6017722144
1641,29053,-92.8101064867,38.843547653
1642,29175,-92.4970823779,39.4401331173
1643,29185,-93.7759815889,38.0371846572
1644,29217,-94.3424413561,37.8505784764
1645,31057,-101.687946536,40.1761999977
1646,39127,-82.2361237207,39.7371246902
1647,39131,-83.0667654701,39.0773194092
1648,39137,-84.1317273447,41.022121453
1649,39125,-84.5802098959,41.1166243743
1650,27063,-95.1540194053,43.6741192265
1651,31025,-96.1408768238,40.909712316
1652,21225,-87.945343455,37.6584581135
1653,38103,-99.6609749886,47.5875231544
1654,39003,-84.1057917751,40.7715398048
1655,39007,-80.7483157351,41.7075407353
1656,31059,-97.5964962266,40.5246613564
1657,31063,-100.394151806,40.5300942564
1658,31073,-99.8306985501,40.5148130549
1659,31083,-99.4046520614,40.1764985939
1660,27067,-95.004718562,45.1523669993
1661,08063,-102.602943564,39.3054904178
1662,08073,-103.513943666,38.9880856431
1663,08085,-108.269253039,38.4022200871
1664,08099,-102.393359747,37.9551953678
1665,39083,-82.4215173466,40.3987592532
1666,39087,-82.5367786606,38.5984185201
1667,04003,-109.751165804,31.8796084238
1668,05003,-91.768456793,33.1912105879
1669,37003,-81.1770228095,35.9210258654
1670,37033,-79.3335336316,36.393172285
1671,26017,-83.991538839,43.7079858688
1672,20103,-95.0379867799,39.1993070834
1673,20109,-101.148409552,38.917303939
1674,20111,-96.1526441212,38.4562015573
1675,08119,-105.161783896,38.8821513496
1676,19157,-92.5314534129,41.6864424796
1677,19161,-95.1053477886,42.3862445312
1678,19171,-92.5325538897,42.0798101289
1679,19173,-94.6964002488,40.737392466
1680,36035,-74.4221564961,43.1138353336
1681,36039,-74.1227209814,42.2765136711
1682,26023,-85.059010397,41.9161278528
1683,26033,-84.5776780852,46.3052733899
1684,26051,-84.3882747869,43.9906431889
1685,26057,-84.6049250193,43.2927348028
1686,29059,-93.0236627871,37.6804363718
1687,26151,-82.8201359522,43.423596565
1688,26155,-84.1467291988,42.9537378343
1689,26159,-86.018944955,42.2513093874
1690,19177,-91.949975231,40.7532124824
1691,39141,-83.0570225358,39.3375936099
1692,39149,-84.2047478881,40.3315539574
1693,21233,-87.6831606157,37.5184422533
1694,22003,-92.8279197337,30.6529287637
1695,29089,-92.6962727592,39.1425004152
1696,29097,-94.3406113543,37.203557749
1697,29221,-90.8774180446,37.9616849894
1698,29510,-90.2451141976,38.6358285923
1699,30023,-113.067916095,46.060733363
1700,30043,-112.093807221,46.1484594461
1701,30067,-110.526444033,45.4884502952
1702,30077,-112.936107933,46.8563500029
1703,30087,-106.730711044,46.2296904289
1704,39151,-81.3656213288,40.8138861457
1705,27071,-93.7833601921,48.2452989791
1706,28135,-90.1732296475,33.9504798788
1707,28139,-88.9088937487,34.7683541557
1708,28155,-89.2848049081,33.6131018642
1709,28161,-89.7076804806,34.028160075
1710,37179,-80.5307227742,34.9884125736
1711,38003,-98.0715682365,46.9361090335
1712,38007,-103.376364593,47.0234157169
1713,31087,-101.042255607,40.1763376005
1714,31107,-97.8918958955,42.6368161312
1715,31111,-100.745293763,41.0477403039
1716,27081,-96.2671152796,44.412610122
1717,27085,-94.2724006635,44.8235566778
1718,12003,-82.2846285213,30.3310979199
1719,12049,-81.8099361532,27.4926957229
1720,12057,-82.3091961154,27.9290743928
1721,12086,-80.5622913302,25.6149545544
1722,38081,-97.6305539633,46.1078228327
1723,38089,-102.655116522,46.8106809136
1724,38091,-97.7246989777,47.4561668411
1725,38101,-101.541798564,48.2217373286
1726,37061,-77.9330074993,34.9365355306
1727,26081,-85.5492930945,43.0321498913
1728,26085,-85.8016903716,43.9900383105
1729,20133,-95.3067833418,37.5584834805
1730,20137,-99.9034882188,39.7843839817
1731,20147,-99.347009288,39.7845636014
1732,20151,-98.7396233283,37.647733993
1733,20157,-97.6506180963,39.8277689079
1734,12091,-86.5917549974,30.691291639
1735,13023,-83.3278529409,32.4344266337
1736,19185,-93.3273601229,40.7394999655
1737,19187,-94.1818001255,42.4279838629
1738,20003,-95.2933408411,38.2141844625
1739,36055,-77.696089579,43.1464457224
1740,36079,-73.7494804093,41.4266628176
1741,26091,-84.0663865483,41.8951222987
1742,26101,-86.0567849808,44.3330386583
1743,29103,-92.1480637866,40.1282383863
1744,29127,-91.6224312258,39.8059423385
1745,27003,-93.2464774567,45.2732570356
1746,27007,-94.9376797003,47.9737745699
1747,27045,-92.0901618359,43.6739482945
1748,20007,-98.6848228944,37.2288616008
1749,20009,-98.7564548945,38.4789705776
1750,20017,-96.5939459807,38.3020418914
1751,39155,-80.7611343611,41.3171819325
1752,22019,-93.3580119943,30.229271687
1753,22023,-93.193817895,29.8754431987
1754,29131,-92.4283837219,38.2145053441
1755,29137,-92.000729359,39.4954548292
1756,38061,-102.355662716,48.2013289824
1757,30101,-111.695640525,48.6554004421
1758,30111,-108.274395788,45.9373434405
1759,31009,-99.9768151744,41.9127798528
1760,20177,-95.7565205957,39.0415080843
1761,20181,-101.719985305,39.3514503836
1762,20191,-97.4765423533,37.2373116275
1763,20195,-99.8728223923,38.9143062542
1764,29005,-95.4280889827,40.4308191518
1765,29007,-91.8415842321,39.2157409925
1766,29009,-93.8290578841,36.7098634097
1767,48249,-98.0898650571,27.7313530026
1768,48253,-99.8787510949,32.7398939219
1769,48283,-99.0995862769,28.3451458651
1770,48297,-98.1248286322,28.3514011426
1771,48303,-101.82052453,33.6102106822
1772,48321,-96.0109980348,28.8211592734
1773,39109,-84.2288471247,40.0534639855
1774,39119,-81.9443718014,39.9654267118
1775,39133,-81.1974012865,41.1676727379
1776,39139,-82.5364977889,40.7746552235
1777,40045,-99.7546390593,36.2183641205
1778,40049,-97.3093275346,34.7045606367
1779,46097,-97.610196179,44.0219524144
1780,47075,-89.2838088833,35.5832323719
1781,47109,-88.5636076323,35.1755058503
1782,37067,-80.2562943542,36.1306209575
1783,34017,-74.0777531997,40.7349709787
1784,28111,-88.9923606914,31.1720410934
1785,37077,-78.6527288958,36.3040482577
1786,37081,-79.7889066501,36.0794733669
1787,46101,-96.6708873449,44.0219639072
1788,46105,-102.475679508,45.4904704287
1789,46107,-99.9572402758,45.0645192556
1790,51520,-82.1606147996,36.6181121351
1791,53051,-117.273995115,48.5322930473
1792,53057,-121.730180892,48.4793711746
1793,54013,-81.1175781126,38.844532146
1794,54027,-78.6141136251,39.3170744586
1795,54037,-77.8627969887,39.3075778018
1796,54051,-80.6634033254,39.860594823
1797,54085,-81.0629791349,39.1782584509
1798,35005,-104.466906486,33.3632783661
1799,21117,-84.5333366359,38.933402622
1800,21137,-84.6608101336,37.4553529577
1801,37135,-79.1206667041,36.0611074633
1802,36005,-73.8659840413,40.850021335
1803,51580,-79.986776584,37.778539776
1804,51595,-77.5356634145,36.6952711603
1805,51640,-80.9175952753,36.6660115845
1806,55119,-90.5012406676,45.2115930697
1807,69120,145.626788336,15.0026734222
1808,72021,-66.1683345719,18.3495939171
1809,72027,-66.8603528539,18.4190349035
1810,72033,-66.1388475607,18.4415275759
1811,21205,-83.4211031654,38.1962554371
1812,28071,-89.4848900737,34.3567252533
1813,28075,-88.6625400596,32.4042774583
1814,28091,-89.8224381103,31.2308431346
1815,36021,-73.6317966812,42.2500811639
1816,36063,-78.7452486896,43.20006123
1817,36067,-76.1946368096,43.0058126741
1818,21215,-85.3278308131,38.0325210567
1819,21219,-87.179237506,36.8356788425
1820,72001,-66.7539575542,18.1797303726
1821,40069,-96.6606756481,34.3164742095
1822,41057,-123.712677795,45.4637015027
1823,41069,-120.027504514,44.7259923427
1824,39019,-81.0897169324,40.5795777274
1825,39031,-81.9200222468,40.301667589
1826,39037,-84.619402404,40.1332685593
1827,21223,-85.3374862721,38.6130292478
1828,28095,-88.4804827773,33.8922615908
1829,28119,-90.289101554,34.2514023379
1830,40099,-97.0679019713,34.4823341206
1831,40109,-97.4072099348,35.5515232682
1832,46121,-100.718393585,43.1933926827
1833,47113,-88.838457545,35.6081475576
1834,47133,-85.2880843465,36.3449831186
1835,47173,-83.8375283987,36.2878721748
1836,42119,-77.0622074458,40.9629965882
1837,42123,-79.2741054213,41.8144966395
1838,45023,-81.1595257966,34.692037387
1839,28129,-89.5066799791,32.017681879
1840,37145,-78.9717973614,36.3900222189
1841,38023,-103.487247678,48.8149167956
1842,38027,-98.9016250633,47.7175852458
1843,38033,-103.846623244,46.9402968876
1844,46135,-97.3947370515,43.0089785825
1845,51680,-79.1911423502,37.4004132295
1846,51730,-77.3914260752,37.2041805699
1847,51750,-80.5582602763,37.1229156614
1848,54105,-81.3786903608,39.0224459406
1849,56021,-104.689404322,41.3069013692
1850,56031,-104.965924713,42.1329597219
1851,56041,-110.547627833,41.2876421135
1852,48099,-97.7992084179,31.3909173722
1853,48109,-104.517320257,31.4470670902
1854,48113,-96.7778764992,32.7666328396
1855,31031,-101.118594692,42.5449867257
1856,31035,-98.0512863927,40.5244347379
1857,31037,-97.086468215,41.5740101084
1858,31043,-96.5645690163,42.3911290016
1859,72017,-66.5604115157,18.4457194752
1860,72019,-66.3098367972,18.2017262189
1861,56043,-107.682807466,43.9049634751
1862,56045,-104.567652363,43.8404101053
1863,60030,-168.146830079,-14.5436663014
1864,69085,145.69129718,17.9555511503
1865,42007,-80.3492956949,40.6822558921
1866,48307,-99.3475362332,31.1988771188
1867,48337,-97.7246397243,33.6756830987
1868,48341,-101.892987143,35.8377145489
1869,32007,-115.357741755,41.1457874429
1870,32013,-118.112006579,41.4068392066
1871,32023,-116.471910526,38.0422539056
1872,40123,-96.6844452523,34.728001477
1873,40127,-95.3757972194,34.4162125974
1874,42013,-78.3486121458,40.4809853935
1875,39041,-83.0048707433,40.278397189
1876,39045,-82.630581153,39.7516298522
1877,39075,-81.9293373415,40.5612081634
1878,21019,-82.6877806058,38.3595617628
1879,21039,-88.9709818958,36.8532010797
1880,47007,-85.2051617026,35.5964093907
1881,47011,-84.8595983868,35.1541090369
1882,47177,-85.77851379,35.678702716
1883,55009,-88.0037305611,44.4529406143
1884,45033,-79.3789210303,34.3914936552
1885,45039,-81.1212321348,34.3950977036
1886,27133,-96.2531994552,43.6746875882
1887,27143,-94.2321248229,44.5794961262
1888,27151,-95.6814409614,45.2826865822
1889,27161,-93.5872697767,44.0221180058
1890,51770,-79.9580677096,37.2784010953
1891,53013,-117.90777482,46.2975264064
1892,55129,-91.7912205298,45.899229153
1893,55015,-88.2180567129,44.0816035249
1894,55033,-91.896415253,44.9465600739
1895,72013,-66.6752327234,18.4068690422
1896,48123,-97.3567440078,29.082064247
1897,48129,-100.813983933,34.9654446553
1898,48137,-100.30476274,29.9827156106
1899,48355,-97.6130425721,27.7255393113
1900,31045,-103.135451514,42.7197197556
1901,35027,-105.45929209,33.7452955242
1902,35039,-106.693113128,36.5095631239
1903,35053,-106.930238623,34.0071761637
1904,32029,-119.529157585,39.4465345381
1905,55133,-88.3045239633,43.0182221866
1906,56001,-105.723768694,41.6545232101
1907,56015,-104.353318611,42.0878894415
1908,72015,-66.0563477036,17.9980916153
1909,42037,-76.4051911259,41.048701883
1910,42047,-78.6491461745,41.4252378472
1911,48365,-94.3055874816,32.1623556831
1912,48399,-99.9762193538,31.8310818474
1913,48413,-100.538316478,30.8974188577
1914,48433,-100.253375839,33.1791892237
1915,33013,-71.6802400255,43.2974644461
1916,21073,-84.877051756,38.2391677915
1917,21087,-85.5531221909,37.2640366199
1918,40151,-98.8651021867,36.7669437531
1919,41013,-120.356594742,44.1421969211
1920,41025,-118.967970666,43.0641384156
1921,47181,-87.7880507138,35.2399117691
1922,48017,-102.829876618,34.0685706885
1923,48021,-97.312020936,30.1036037748
1924,48031,-98.3998800422,30.2663575532
1925,39085,-81.2373427831,41.6965600669
1926,39089,-82.483101519,40.0916069146
1927,39099,-80.7763052474,41.0146446192
1928,21103,-85.1189159519,38.4484664608
1929,28017,-88.947855429,33.9207767897
1930,28031,-89.5526265638,31.6331872561
1931,28061,-89.1188396609,32.0191348048
1932,47027,-85.5439174668,36.5511400697
1933,47061,-85.7225953129,35.3883927352
1934,55039,-88.4882555944,43.753584056
1935,55049,-90.1353859529,43.0004880804
1936,55081,-90.6177890164,43.9457525696
1937,45081,-81.7269034076,34.006134647
1938,46007,-101.663996993,43.1949878519
1939,46021,-100.051611752,45.7711722685
1940,28067,-89.1688088078,31.6225561365
1941,36001,-73.973555421,42.6001767516
1942,53023,-117.545168075,46.4316387593
1943,53039,-120.789126079,45.8738058575
1944,39009,-82.0452060005,39.3338890331
1945,39011,-84.221728931,40.5609179641
1946,39017,-84.5755716767,39.4386267485
1947,48147,-96.1068621817,33.5938321906
1948,48149,-96.9197771186,29.8767732368
1949,48151,-100.402186032,32.7428129941
1950,48153,-101.303234876,34.0724270539
1951,51013,-77.1010993807,38.8786073608
1952,51117,-78.362745069,36.6803560656
1953,51145,-77.9152035282,37.5501958454
1954,51157,-78.1592600977,38.6847309144
1955,51177,-77.6560061322,38.1850342077
1956,51187,-78.2078097866,38.9089046565
1957,72003,-67.17500057,18.3605367365
1958,72005,-67.1207621942,18.4597351761
1959,72007,-66.1273367728,18.251058903
1960,42081,-77.0645363554,41.3434069202
1961,42109,-77.0701667377,40.7698365834
1962,48439,-97.2912275708,32.7715622172
1963,48491,-97.6007469571,30.6480320975
1964,48497,-97.6544820132,33.2159153409
1965,48505,-99.1686468066,27.0007756874
1966,55095,-92.4413431302,45.4614183662
1967,55099,-90.3613993265,45.6803933026
1968,55115,-88.7654199185,44.789157333
1969,41029,-122.728519136,42.4321229762
1970,41053,-123.413219176,44.9035359128
1971,48045,-101.208550149,34.5302726569
1972,48065,-101.35420417,35.4034948449
1973,48069,-102.261670458,34.5298875907
1974,48079,-102.828505946,33.6041761033
1975,48085,-96.5723943267,33.1879315986
1976,48243,-104.139962394,30.7153749702
1977,13069,-82.8491666912,31.5492967344
1978,13087,-84.5790508711,30.8783429093
1979,72079,-67.0406101927,18.0114852494
1980,72081,-66.8667800313,18.2686622814
1981,18045,-87.2419710822,40.1208983902
1982,18133,-86.8449958987,39.6662812296
1983,05079,-91.7333291915,33.9574430919
1984,13295,-85.3009901201,34.7356450003
1985,13299,-82.4237142366,31.0537707084
1986,51045,-80.2123794618,37.4812153402
1987,51065,-78.2775743893,37.8418915617
1988,51678,-79.4439615034,37.782477829
1989,30103,-107.27162935,46.2114520841
1990,48183,-94.8169553313,32.4804676089
1991,48189,-101.826884888,34.0705049764
1992,05089,-92.6842296084,36.2683820217
1993,26049,-83.7067095837,43.0217198138
1994,72043,-66.3601662174,18.0973194346
1995,72049,-65.2861829664,18.3138735825
1996,51670,-77.2985450317,37.2913776279
1997,51720,-82.625964807,36.9317165115
1998,51735,-76.3568715425,37.1317846505
1999,51740,-76.3540427281,36.84683892
2000,53069,-123.42440428,46.2917674768
2001,54009,-80.57645213,40.2738688658
2002,54015,-81.0750716492,38.4625236016
2003,08079,-106.924121934,37.6689422865
2004,08089,-103.716484281,37.9025770723
2005,19119,-96.210228246,43.380532251
2006,08025,-103.784470876,38.3265848546
2007,08041,-104.525460631,38.8321034588
2008,01045,-85.6110046019,31.4318090637
2009,29159,-93.2850975547,38.72829185
2010,29167,-93.400532713,37.6164996145
2011,29169,-92.2076384058,37.8245807838
2012,29179,-90.9690992149,37.3623443164
2013,04017,-110.321401717,35.3996585069
2014,05035,-90.3088379569,35.2079424355
2015,19133,-95.9598942219,42.0516466835
2016,18143,-85.7474851652,38.6850756245
2017,13017,-83.220493783,31.7597745953
2018,13037,-84.6245320481,31.5292246785
2019,55061,-87.6152837653,44.5160774184
2020,55097,-89.5013874707,44.4760376476
2021,56023,-110.656035254,42.2641379493
2022,56027,-104.475389077,43.056436796
2023,13097,-84.7679568084,33.7018423319
2024,13099,-84.9036409891,31.3228389169
2025,50015,-72.6414150377,44.6057407775
2026,18165,-87.4639760757,39.853799268
2027,05105,-92.9314477472,34.9473711664
2028,16051,-112.311228756,43.8201546221
2029,16055,-116.701826232,47.6743746018
2030,16063,-114.138302497,43.0023867357
2031,51700,-76.5185151378,37.1051679509
2032,51775,-80.055380978,37.286393924
2033,50023,-72.6149486033,44.2734469753
2034,50025,-72.713791854,42.9906081164
2035,51570,-77.3969367343,37.2650188061
2036,05115,-93.0341528085,35.4476269198
2037,08123,-104.392460868,40.5548440843
2038,72055,-66.9195593548,17.9819643694
2039,72057,-66.1375856028,18.0038270678
2040,51760,-77.4755365264,37.5294386907
2041,17167,-89.6588769178,39.7581656174
2042,51600,-77.2998039646,38.8530725777
2043,51630,-77.4870748631,38.299202422
2044,51650,-76.3629195447,37.0550909898
2045,29121,-92.5646143288,39.8307832902
2046,09005,-73.2453313403,41.7924795491
2047,19167,-96.1778552126,43.0826339849
2048,01079,-87.3109890641,34.5216763838
2049,01083,-86.981401112,34.8100990079
2050,29187,-90.4722835527,37.8102922488
2051,29199,-92.1470727801,40.45258978
2052,29209,-93.4559920222,36.7469236069
2053,29223,-90.4614050891,37.1126524006
2054,29125,-91.9248546383,38.1616298452
2055,29139,-91.4702307024,38.9414710682
2056,29149,-91.40337425,36.686665479
2057,38039,-98.2370539299,47.4572806904
2058,20043,-95.1467993309,39.7880580581
2059,18171,-87.3532953778,40.3469351885
2060,13053,-84.7870253606,32.3469861306
2061,13055,-85.3453407831,34.4750002633
2062,56037,-108.879555517,41.6595316874
2063,01029,-85.5188093077,33.6745132123
2064,40063,-96.2502606947,35.0483367372
2065,40073,-97.9420934587,35.9453945714
2066,38045,-98.5354490973,46.4569060723
2067,38049,-100.636279463,48.2345688126
2068,55047,-89.0448673069,43.8004021737
2069,19005,-91.3780516618,43.2842821988
2070,05125,-92.6765121061,34.6465872074
2071,16075,-116.7608331,44.0067463641
2072,17001,-91.1885286326,39.9878707665
2073,17005,-89.4355540597,38.8868325
2074,51800,-76.6398423839,36.6953100912
2075,53001,-118.560597611,46.9833860313
2076,53055,-122.964969439,48.5781913137
2077,18049,-86.2635378633,41.0469778174
2078,72149,-66.4728150339,18.1281607802
2079,72153,-66.8582763583,18.0797278369
2080,05143,-94.2155765993,35.9790612088
2081,12021,-81.3475710015,26.1107143001
2082,72059,-66.7918059681,18.0386445847
